,additional_underlyings,cfi,contract_tye,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
89038,,OCASPS,call,,american,2022-05-06,BATO,100,19.5,O:PLTR220506C00019500,PLTR
89039,,OCASPS,call,,american,2022-05-06,BATO,100,20.0,O:PLTR220506C00020000,PLTR
89040,,OCASPS,call,,american,2022-05-06,BATO,100,20.5,O:PLTR220506C00020500,PLTR
89041,,OCASPS,call,,american,2022-05-06,BATO,100,21.0,O:PLTR220506C00021000,PLTR
89042,,OCASPS,call,,american,2022-05-06,BATO,100,21.5,O:PLTR220506C00021500,PLTR
89043,,OCASPS,call,,american,2022-05-06,BATO,100,22.0,O:PLTR220506C00022000,PLTR
89044,,OCASPS,call,,american,2022-05-06,BATO,100,22.5,O:PLTR220506C00022500,PLTR
89045,,OCASPS,call,,american,2022-05-06,BATO,100,23.0,O:PLTR220506C00023000,PLTR
89046,,OCASPS,call,,american,2022-05-06,BATO,100,23.5,O:PLTR220506C00023500,PLTR
89047,,OCASPS,call,,american,2022-05-06,BATO,100,25.0,O:PLTR220506C00025000,PLTR
89048,,OCASPS,call,,american,2022-05-13,BATO,100,5.0,O:PLTR220513C00005000,PLTR
89049,,OCASPS,call,,american,2022-05-13,BATO,100,5.5,O:PLTR220513C00005500,PLTR
89050,,OCASPS,call,,american,2022-05-13,BATO,100,6.0,O:PLTR220513C00006000,PLTR
89051,,OCASPS,call,,american,2022-05-13,BATO,100,6.5,O:PLTR220513C00006500,PLTR
89052,,OCASPS,call,,american,2022-05-13,BATO,100,7.0,O:PLTR220513C00007000,PLTR
89053,,OCASPS,call,,american,2022-05-13,BATO,100,7.5,O:PLTR220513C00007500,PLTR
89054,,OCASPS,call,,american,2022-05-13,BATO,100,8.0,O:PLTR220513C00008000,PLTR
89055,,OCASPS,call,,american,2022-05-13,BATO,100,8.5,O:PLTR220513C00008500,PLTR
89056,,OCASPS,call,,american,2022-05-13,BATO,100,9.0,O:PLTR220513C00009000,PLTR
89057,,OCASPS,call,,american,2022-05-13,BATO,100,9.5,O:PLTR220513C00009500,PLTR
89058,,OCASPS,call,,american,2022-05-13,BATO,100,10.0,O:PLTR220513C00010000,PLTR
89059,,OCASPS,call,,american,2022-05-13,BATO,100,10.5,O:PLTR220513C00010500,PLTR
89060,,OCASPS,call,,american,2022-05-13,BATO,100,11.0,O:PLTR220513C00011000,PLTR
89061,,OCASPS,call,,american,2022-05-13,BATO,100,11.5,O:PLTR220513C00011500,PLTR
89062,,OCASPS,call,,american,2022-05-13,BATO,100,12.0,O:PLTR220513C00012000,PLTR
89063,,OCASPS,call,,american,2022-05-13,BATO,100,12.5,O:PLTR220513C00012500,PLTR
89064,,OCASPS,call,,american,2022-05-13,BATO,100,13.0,O:PLTR220513C00013000,PLTR
89065,,OCASPS,call,,american,2022-05-13,BATO,100,13.5,O:PLTR220513C00013500,PLTR
89066,,OCASPS,call,,american,2022-05-13,BATO,100,14.0,O:PLTR220513C00014000,PLTR
89067,,OCASPS,call,,american,2022-05-13,BATO,100,14.5,O:PLTR220513C00014500,PLTR
89068,,OCASPS,call,,american,2022-05-13,BATO,100,15.0,O:PLTR220513C00015000,PLTR
89069,,OCASPS,call,,american,2022-05-13,BATO,100,15.5,O:PLTR220513C00015500,PLTR
89070,,OCASPS,call,,american,2022-05-13,BATO,100,16.0,O:PLTR220513C00016000,PLTR
89071,,OCASPS,call,,american,2022-05-13,BATO,100,16.5,O:PLTR220513C00016500,PLTR
89072,,OCASPS,call,,american,2022-05-13,BATO,100,17.0,O:PLTR220513C00017000,PLTR
89073,,OCASPS,call,,american,2022-05-13,BATO,100,17.5,O:PLTR220513C00017500,PLTR
89074,,OCASPS,call,,american,2022-05-13,BATO,100,18.0,O:PLTR220513C00018000,PLTR
89075,,OCASPS,call,,american,2022-05-13,BATO,100,18.5,O:PLTR220513C00018500,PLTR
89076,,OCASPS,call,,american,2022-05-13,BATO,100,19.0,O:PLTR220513C00019000,PLTR
89077,,OCASPS,call,,american,2022-05-13,BATO,100,19.5,O:PLTR220513C00019500,PLTR
89078,,OCASPS,call,,american,2022-05-13,BATO,100,20.0,O:PLTR220513C00020000,PLTR
89079,,OCASPS,call,,american,2022-05-13,BATO,100,20.5,O:PLTR220513C00020500,PLTR
89080,,OCASPS,call,,american,2022-05-13,BATO,100,21.0,O:PLTR220513C00021000,PLTR
89081,,OCASPS,call,,american,2022-05-13,BATO,100,21.5,O:PLTR220513C00021500,PLTR
89082,,OCASPS,call,,american,2022-05-13,BATO,100,22.0,O:PLTR220513C00022000,PLTR
89083,,OCASPS,call,,american,2022-05-13,BATO,100,22.5,O:PLTR220513C00022500,PLTR
89084,,OCASPS,call,,american,2022-05-13,BATO,100,25.0,O:PLTR220513C00025000,PLTR
89085,,OCASPS,call,,american,2022-05-20,BATO,100,2.5,O:PLTR220520C00002500,PLTR
89086,,OCASPS,call,,american,2022-05-20,BATO,100,3.0,O:PLTR220520C00003000,PLTR
89087,,OCASPS,call,,american,2022-05-20,BATO,100,3.5,O:PLTR220520C00003500,PLTR
89088,,OCASPS,call,,american,2022-05-20,BATO,100,4.0,O:PLTR220520C00004000,PLTR
89089,,OCASPS,call,,american,2022-05-20,BATO,100,5.0,O:PLTR220520C00005000,PLTR
89090,,OCASPS,call,,american,2022-05-20,BATO,100,5.5,O:PLTR220520C00005500,PLTR
89091,,OCASPS,call,,american,2022-05-20,BATO,100,6.0,O:PLTR220520C00006000,PLTR
89092,,OCASPS,call,,american,2022-05-20,BATO,100,6.5,O:PLTR220520C00006500,PLTR
89093,,OCASPS,call,,american,2022-05-20,BATO,100,7.0,O:PLTR220520C00007000,PLTR
89094,,OCASPS,call,,american,2022-05-20,BATO,100,7.5,O:PLTR220520C00007500,PLTR
89095,,OCASPS,call,,american,2022-05-20,BATO,100,8.0,O:PLTR220520C00008000,PLTR
89096,,OCASPS,call,,american,2022-05-20,BATO,100,8.5,O:PLTR220520C00008500,PLTR
89097,,OCASPS,call,,american,2022-05-20,BATO,100,9.0,O:PLTR220520C00009000,PLTR
89098,,OCASPS,call,,american,2022-05-20,BATO,100,9.5,O:PLTR220520C00009500,PLTR
89099,,OCASPS,call,,american,2022-05-20,BATO,100,10.0,O:PLTR220520C00010000,PLTR
89100,,OCASPS,call,,american,2022-05-20,BATO,100,10.5,O:PLTR220520C00010500,PLTR
89101,,OCASPS,call,,american,2022-05-20,BATO,100,11.0,O:PLTR220520C00011000,PLTR
89102,,OCASPS,call,,american,2022-05-20,BATO,100,11.5,O:PLTR220520C00011500,PLTR
89103,,OCASPS,call,,american,2022-05-20,BATO,100,12.0,O:PLTR220520C00012000,PLTR
89104,,OCASPS,call,,american,2022-05-20,BATO,100,12.5,O:PLTR220520C00012500,PLTR
89105,,OCASPS,call,,american,2022-05-20,BATO,100,13.0,O:PLTR220520C00013000,PLTR
89106,,OCASPS,call,,american,2022-05-20,BATO,100,13.5,O:PLTR220520C00013500,PLTR
89107,,OCASPS,call,,american,2022-05-20,BATO,100,14.0,O:PLTR220520C00014000,PLTR
89108,,OCASPS,call,,american,2022-05-20,BATO,100,14.5,O:PLTR220520C00014500,PLTR
89109,,OCASPS,call,,american,2022-05-20,BATO,100,15.0,O:PLTR220520C00015000,PLTR
89110,,OCASPS,call,,american,2022-05-20,BATO,100,15.5,O:PLTR220520C00015500,PLTR
89111,,OCASPS,call,,american,2022-05-20,BATO,100,16.0,O:PLTR220520C00016000,PLTR
89112,,OCASPS,call,,american,2022-05-20,BATO,100,16.5,O:PLTR220520C00016500,PLTR
89113,,OCASPS,call,,american,2022-05-20,BATO,100,17.0,O:PLTR220520C00017000,PLTR
89114,,OCASPS,call,,american,2022-05-20,BATO,100,17.5,O:PLTR220520C00017500,PLTR
89115,,OCASPS,call,,american,2022-05-20,BATO,100,18.0,O:PLTR220520C00018000,PLTR
89116,,OCASPS,call,,american,2022-05-20,BATO,100,18.5,O:PLTR220520C00018500,PLTR
89117,,OCASPS,call,,american,2022-05-20,BATO,100,19.0,O:PLTR220520C00019000,PLTR
89118,,OCASPS,call,,american,2022-05-20,BATO,100,20.0,O:PLTR220520C00020000,PLTR
89119,,OCASPS,call,,american,2022-05-20,BATO,100,21.0,O:PLTR220520C00021000,PLTR
89120,,OCASPS,call,,american,2022-05-20,BATO,100,22.0,O:PLTR220520C00022000,PLTR
89121,,OCASPS,call,,american,2022-05-20,BATO,100,23.0,O:PLTR220520C00023000,PLTR
89122,,OCASPS,call,,american,2022-05-20,BATO,100,24.0,O:PLTR220520C00024000,PLTR
89123,,OCASPS,call,,american,2022-05-20,BATO,100,25.0,O:PLTR220520C00025000,PLTR
89124,,OCASPS,call,,american,2022-05-20,BATO,100,26.0,O:PLTR220520C00026000,PLTR
89125,,OCASPS,call,,american,2022-05-20,BATO,100,27.0,O:PLTR220520C00027000,PLTR
89126,,OCASPS,call,,american,2022-05-20,BATO,100,28.0,O:PLTR220520C00028000,PLTR
89127,,OCASPS,call,,american,2022-05-20,BATO,100,29.0,O:PLTR220520C00029000,PLTR
89128,,OCASPS,call,,american,2022-05-20,BATO,100,30.0,O:PLTR220520C00030000,PLTR
89129,,OCASPS,call,,american,2022-05-20,BATO,100,31.0,O:PLTR220520C00031000,PLTR
89130,,OCASPS,call,,american,2022-05-20,BATO,100,32.0,O:PLTR220520C00032000,PLTR
89131,,OCASPS,call,,american,2022-05-20,BATO,100,33.0,O:PLTR220520C00033000,PLTR
89132,,OCASPS,call,,american,2022-05-20,BATO,100,34.0,O:PLTR220520C00034000,PLTR
89133,,OCASPS,call,,american,2022-05-20,BATO,100,35.0,O:PLTR220520C00035000,PLTR
89134,,OCASPS,call,,american,2022-05-20,BATO,100,36.0,O:PLTR220520C00036000,PLTR
89135,,OCASPS,call,,american,2022-05-20,BATO,100,37.0,O:PLTR220520C00037000,PLTR
89136,,OCASPS,call,,american,2022-05-20,BATO,100,38.0,O:PLTR220520C00038000,PLTR
89137,,OCASPS,call,,american,2022-05-20,BATO,100,39.0,O:PLTR220520C00039000,PLTR
89138,,OCASPS,call,,american,2022-05-20,BATO,100,40.0,O:PLTR220520C00040000,PLTR
89139,,OCASPS,call,,american,2022-05-20,BATO,100,41.0,O:PLTR220520C00041000,PLTR
89140,,OCASPS,call,,american,2022-05-20,BATO,100,42.0,O:PLTR220520C00042000,PLTR
89141,,OCASPS,call,,american,2022-05-20,BATO,100,43.0,O:PLTR220520C00043000,PLTR
89142,,OCASPS,call,,american,2022-05-27,BATO,100,2.5,O:PLTR220527C00002500,PLTR
89143,,OCASPS,call,,american,2022-05-27,BATO,100,3.0,O:PLTR220527C00003000,PLTR
89144,,OCASPS,call,,american,2022-05-27,BATO,100,3.5,O:PLTR220527C00003500,PLTR
89145,,OCASPS,call,,american,2022-05-27,BATO,100,4.0,O:PLTR220527C00004000,PLTR
89146,,OCASPS,call,,american,2022-05-27,BATO,100,5.0,O:PLTR220527C00005000,PLTR
89147,,OCASPS,call,,american,2022-05-27,BATO,100,5.5,O:PLTR220527C00005500,PLTR
89148,,OCASPS,call,,american,2022-05-27,BATO,100,6.0,O:PLTR220527C00006000,PLTR
89149,,OCASPS,call,,american,2022-05-27,BATO,100,6.5,O:PLTR220527C00006500,PLTR
89150,,OCASPS,call,,american,2022-05-27,BATO,100,7.0,O:PLTR220527C00007000,PLTR
89151,,OCASPS,call,,american,2022-05-27,BATO,100,7.5,O:PLTR220527C00007500,PLTR
89152,,OCASPS,call,,american,2022-05-27,BATO,100,8.0,O:PLTR220527C00008000,PLTR
89153,,OCASPS,call,,american,2022-05-27,BATO,100,8.5,O:PLTR220527C00008500,PLTR
89154,,OCASPS,call,,american,2022-05-27,BATO,100,9.0,O:PLTR220527C00009000,PLTR
89155,,OCASPS,call,,american,2022-05-27,BATO,100,9.5,O:PLTR220527C00009500,PLTR
89156,,OCASPS,call,,american,2022-05-27,BATO,100,10.0,O:PLTR220527C00010000,PLTR
89157,,OCASPS,call,,american,2022-05-27,BATO,100,10.5,O:PLTR220527C00010500,PLTR
89158,,OCASPS,call,,american,2022-05-27,BATO,100,11.0,O:PLTR220527C00011000,PLTR
89159,,OCASPS,call,,american,2022-05-27,BATO,100,11.5,O:PLTR220527C00011500,PLTR
89160,,OCASPS,call,,american,2022-05-27,BATO,100,12.0,O:PLTR220527C00012000,PLTR
89161,,OCASPS,call,,american,2022-05-27,BATO,100,12.5,O:PLTR220527C00012500,PLTR
89162,,OCASPS,call,,american,2022-05-27,BATO,100,13.0,O:PLTR220527C00013000,PLTR
89163,,OCASPS,call,,american,2022-05-27,BATO,100,13.5,O:PLTR220527C00013500,PLTR
89164,,OCASPS,call,,american,2022-05-27,BATO,100,14.0,O:PLTR220527C00014000,PLTR
89165,,OCASPS,call,,american,2022-05-27,BATO,100,14.5,O:PLTR220527C00014500,PLTR
89166,,OCASPS,call,,american,2022-05-27,BATO,100,15.0,O:PLTR220527C00015000,PLTR
89167,,OCASPS,call,,american,2022-05-27,BATO,100,15.5,O:PLTR220527C00015500,PLTR
89168,,OCASPS,call,,american,2022-05-27,BATO,100,16.0,O:PLTR220527C00016000,PLTR
89169,,OCASPS,call,,american,2022-05-27,BATO,100,16.5,O:PLTR220527C00016500,PLTR
89170,,OCASPS,call,,american,2022-05-27,BATO,100,17.0,O:PLTR220527C00017000,PLTR
89171,,OCASPS,call,,american,2022-05-27,BATO,100,17.5,O:PLTR220527C00017500,PLTR
89172,,OCASPS,call,,american,2022-05-27,BATO,100,18.0,O:PLTR220527C00018000,PLTR
89173,,OCASPS,call,,american,2022-05-27,BATO,100,18.5,O:PLTR220527C00018500,PLTR
89174,,OCASPS,call,,american,2022-05-27,BATO,100,19.0,O:PLTR220527C00019000,PLTR
89175,,OCASPS,call,,american,2022-05-27,BATO,100,20.0,O:PLTR220527C00020000,PLTR
89176,,OCASPS,call,,american,2022-05-27,BATO,100,21.0,O:PLTR220527C00021000,PLTR
89177,,OCASPS,call,,american,2022-05-27,BATO,100,22.5,O:PLTR220527C00022500,PLTR
89178,,OCASPS,call,,american,2022-05-27,BATO,100,25.0,O:PLTR220527C00025000,PLTR
89179,,OCASPS,call,,american,2022-06-03,BATO,100,2.5,O:PLTR220603C00002500,PLTR
89180,,OCASPS,call,,american,2022-06-03,BATO,100,3.0,O:PLTR220603C00003000,PLTR
89181,,OCASPS,call,,american,2022-06-03,BATO,100,3.5,O:PLTR220603C00003500,PLTR
89182,,OCASPS,call,,american,2022-06-03,BATO,100,4.0,O:PLTR220603C00004000,PLTR
89183,,OCASPS,call,,american,2022-06-03,BATO,100,4.5,O:PLTR220603C00004500,PLTR
89184,,OCASPS,call,,american,2022-06-03,BATO,100,5.0,O:PLTR220603C00005000,PLTR
89185,,OCASPS,call,,american,2022-06-03,BATO,100,5.5,O:PLTR220603C00005500,PLTR
89186,,OCASPS,call,,american,2022-06-03,BATO,100,6.0,O:PLTR220603C00006000,PLTR
89187,,OCASPS,call,,american,2022-06-03,BATO,100,6.5,O:PLTR220603C00006500,PLTR
89188,,OCASPS,call,,american,2022-06-03,BATO,100,7.0,O:PLTR220603C00007000,PLTR
89189,,OCASPS,call,,american,2022-06-03,BATO,100,7.5,O:PLTR220603C00007500,PLTR
89190,,OCASPS,call,,american,2022-06-03,BATO,100,8.0,O:PLTR220603C00008000,PLTR
89191,,OCASPS,call,,american,2022-06-03,BATO,100,8.5,O:PLTR220603C00008500,PLTR
89192,,OCASPS,call,,american,2022-06-03,BATO,100,9.0,O:PLTR220603C00009000,PLTR
89193,,OCASPS,call,,american,2022-06-03,BATO,100,9.5,O:PLTR220603C00009500,PLTR
89194,,OCASPS,call,,american,2022-06-03,BATO,100,10.0,O:PLTR220603C00010000,PLTR
89195,,OCASPS,call,,american,2022-06-03,BATO,100,10.5,O:PLTR220603C00010500,PLTR
89196,,OCASPS,call,,american,2022-06-03,BATO,100,11.0,O:PLTR220603C00011000,PLTR
89197,,OCASPS,call,,american,2022-06-03,BATO,100,11.5,O:PLTR220603C00011500,PLTR
89198,,OCASPS,call,,american,2022-06-03,BATO,100,12.0,O:PLTR220603C00012000,PLTR
89199,,OCASPS,call,,american,2022-06-03,BATO,100,12.5,O:PLTR220603C00012500,PLTR
89200,,OCASPS,call,,american,2022-06-03,BATO,100,13.0,O:PLTR220603C00013000,PLTR
89201,,OCASPS,call,,american,2022-06-03,BATO,100,13.5,O:PLTR220603C00013500,PLTR
89202,,OCASPS,call,,american,2022-06-03,BATO,100,14.0,O:PLTR220603C00014000,PLTR
89203,,OCASPS,call,,american,2022-06-03,BATO,100,14.5,O:PLTR220603C00014500,PLTR
89204,,OCASPS,call,,american,2022-06-03,BATO,100,15.0,O:PLTR220603C00015000,PLTR
89205,,OCASPS,call,,american,2022-06-03,BATO,100,15.5,O:PLTR220603C00015500,PLTR
89206,,OCASPS,call,,american,2022-06-03,BATO,100,16.0,O:PLTR220603C00016000,PLTR
89207,,OCASPS,call,,american,2022-06-03,BATO,100,16.5,O:PLTR220603C00016500,PLTR
89208,,OCASPS,call,,american,2022-06-03,BATO,100,17.0,O:PLTR220603C00017000,PLTR
89209,,OCASPS,call,,american,2022-06-03,BATO,100,17.5,O:PLTR220603C00017500,PLTR
89210,,OCASPS,call,,american,2022-06-03,BATO,100,18.0,O:PLTR220603C00018000,PLTR
89211,,OCASPS,call,,american,2022-06-03,BATO,100,18.5,O:PLTR220603C00018500,PLTR
89212,,OCASPS,call,,american,2022-06-03,BATO,100,19.0,O:PLTR220603C00019000,PLTR
89213,,OCASPS,call,,american,2022-06-03,BATO,100,20.0,O:PLTR220603C00020000,PLTR
89214,,OCASPS,call,,american,2022-06-03,BATO,100,21.0,O:PLTR220603C00021000,PLTR
89215,,OCASPS,call,,american,2022-06-03,BATO,100,22.5,O:PLTR220603C00022500,PLTR
89216,,OCASPS,call,,american,2022-06-03,BATO,100,25.0,O:PLTR220603C00025000,PLTR
89217,,OCASPS,call,,american,2022-06-10,BATO,100,2.5,O:PLTR220610C00002500,PLTR
89218,,OCASPS,call,,american,2022-06-10,BATO,100,3.0,O:PLTR220610C00003000,PLTR
89219,,OCASPS,call,,american,2022-06-10,BATO,100,3.5,O:PLTR220610C00003500,PLTR
89220,,OCASPS,call,,american,2022-06-10,BATO,100,4.0,O:PLTR220610C00004000,PLTR
89221,,OCASPS,call,,american,2022-06-10,BATO,100,4.5,O:PLTR220610C00004500,PLTR
89222,,OCASPS,call,,american,2022-06-10,BATO,100,5.0,O:PLTR220610C00005000,PLTR
89223,,OCASPS,call,,american,2022-06-10,BATO,100,5.5,O:PLTR220610C00005500,PLTR
89224,,OCASPS,call,,american,2022-06-10,BATO,100,6.0,O:PLTR220610C00006000,PLTR
89225,,OCASPS,call,,american,2022-06-10,BATO,100,6.5,O:PLTR220610C00006500,PLTR
89226,,OCASPS,call,,american,2022-06-10,BATO,100,7.0,O:PLTR220610C00007000,PLTR
89227,,OCASPS,call,,american,2022-06-10,BATO,100,7.5,O:PLTR220610C00007500,PLTR
89228,,OCASPS,call,,american,2022-06-10,BATO,100,8.0,O:PLTR220610C00008000,PLTR
89229,,OCASPS,call,,american,2022-06-10,BATO,100,8.5,O:PLTR220610C00008500,PLTR
89230,,OCASPS,call,,american,2022-06-10,BATO,100,9.0,O:PLTR220610C00009000,PLTR
89231,,OCASPS,call,,american,2022-06-10,BATO,100,9.5,O:PLTR220610C00009500,PLTR
89232,,OCASPS,call,,american,2022-06-10,BATO,100,10.0,O:PLTR220610C00010000,PLTR
89233,,OCASPS,call,,american,2022-06-10,BATO,100,10.5,O:PLTR220610C00010500,PLTR
89234,,OCASPS,call,,american,2022-06-10,BATO,100,11.0,O:PLTR220610C00011000,PLTR
89235,,OCASPS,call,,american,2022-06-10,BATO,100,11.5,O:PLTR220610C00011500,PLTR
89236,,OCASPS,call,,american,2022-06-10,BATO,100,12.0,O:PLTR220610C00012000,PLTR
89237,,OCASPS,call,,american,2022-06-10,BATO,100,12.5,O:PLTR220610C00012500,PLTR
89238,,OCASPS,call,,american,2022-06-10,BATO,100,13.0,O:PLTR220610C00013000,PLTR
89239,,OCASPS,call,,american,2022-06-10,BATO,100,13.5,O:PLTR220610C00013500,PLTR
89240,,OCASPS,call,,american,2022-06-10,BATO,100,14.0,O:PLTR220610C00014000,PLTR
89241,,OCASPS,call,,american,2022-06-10,BATO,100,14.5,O:PLTR220610C00014500,PLTR
89242,,OCASPS,call,,american,2022-06-10,BATO,100,15.0,O:PLTR220610C00015000,PLTR
89243,,OCASPS,call,,american,2022-06-10,BATO,100,15.5,O:PLTR220610C00015500,PLTR
89244,,OCASPS,call,,american,2022-06-10,BATO,100,16.0,O:PLTR220610C00016000,PLTR
89245,,OCASPS,call,,american,2022-06-10,BATO,100,16.5,O:PLTR220610C00016500,PLTR
89246,,OCASPS,call,,american,2022-06-10,BATO,100,17.0,O:PLTR220610C00017000,PLTR
89247,,OCASPS,call,,american,2022-06-10,BATO,100,18.0,O:PLTR220610C00018000,PLTR
89248,,OCASPS,call,,american,2022-06-10,BATO,100,19.0,O:PLTR220610C00019000,PLTR
89249,,OCASPS,call,,american,2022-06-10,BATO,100,20.0,O:PLTR220610C00020000,PLTR
89250,,OCASPS,call,,american,2022-06-10,BATO,100,21.0,O:PLTR220610C00021000,PLTR
89251,,OCASPS,call,,american,2022-06-17,BATO,100,2.5,O:PLTR220617C00002500,PLTR
89252,,OCASPS,call,,american,2022-06-17,BATO,100,3.0,O:PLTR220617C00003000,PLTR
89253,,OCASPS,call,,american,2022-06-17,BATO,100,3.5,O:PLTR220617C00003500,PLTR
89254,,OCASPS,call,,american,2022-06-17,BATO,100,4.0,O:PLTR220617C00004000,PLTR
89255,,OCASPS,call,,american,2022-06-17,BATO,100,4.5,O:PLTR220617C00004500,PLTR
89256,,OCASPS,call,,american,2022-06-17,BATO,100,5.0,O:PLTR220617C00005000,PLTR
89257,,OCASPS,call,,american,2022-06-17,BATO,100,5.5,O:PLTR220617C00005500,PLTR
89258,,OCASPS,call,,american,2022-06-17,BATO,100,6.0,O:PLTR220617C00006000,PLTR
89259,,OCASPS,call,,american,2022-06-17,BATO,100,6.5,O:PLTR220617C00006500,PLTR
89260,,OCASPS,call,,american,2022-06-17,BATO,100,7.0,O:PLTR220617C00007000,PLTR
89261,,OCASPS,call,,american,2022-06-17,BATO,100,7.5,O:PLTR220617C00007500,PLTR
89262,,OCASPS,call,,american,2022-06-17,BATO,100,8.0,O:PLTR220617C00008000,PLTR
89263,,OCASPS,call,,american,2022-06-17,BATO,100,8.5,O:PLTR220617C00008500,PLTR
89264,,OCASPS,call,,american,2022-06-17,BATO,100,9.0,O:PLTR220617C00009000,PLTR
89265,,OCASPS,call,,american,2022-06-17,BATO,100,9.5,O:PLTR220617C00009500,PLTR
89266,,OCASPS,call,,american,2022-06-17,BATO,100,10.0,O:PLTR220617C00010000,PLTR
89267,,OCASPS,call,,american,2022-06-17,BATO,100,10.5,O:PLTR220617C00010500,PLTR
89268,,OCASPS,call,,american,2022-06-17,BATO,100,11.0,O:PLTR220617C00011000,PLTR
89269,,OCASPS,call,,american,2022-06-17,BATO,100,11.5,O:PLTR220617C00011500,PLTR
89270,,OCASPS,call,,american,2022-06-17,BATO,100,12.0,O:PLTR220617C00012000,PLTR
89271,,OCASPS,call,,american,2022-06-17,BATO,100,12.5,O:PLTR220617C00012500,PLTR
89272,,OCASPS,call,,american,2022-06-17,BATO,100,13.0,O:PLTR220617C00013000,PLTR
89273,,OCASPS,call,,american,2022-06-17,BATO,100,13.5,O:PLTR220617C00013500,PLTR
89274,,OCASPS,call,,american,2022-06-17,BATO,100,14.0,O:PLTR220617C00014000,PLTR
89275,,OCASPS,call,,american,2022-06-17,BATO,100,15.0,O:PLTR220617C00015000,PLTR
89276,,OCASPS,call,,american,2022-06-17,BATO,100,16.0,O:PLTR220617C00016000,PLTR
89277,,OCASPS,call,,american,2022-06-17,BATO,100,17.0,O:PLTR220617C00017000,PLTR
89278,,OCASPS,call,,american,2022-06-17,BATO,100,18.0,O:PLTR220617C00018000,PLTR
89279,,OCASPS,call,,american,2022-06-17,BATO,100,19.0,O:PLTR220617C00019000,PLTR
89280,,OCASPS,call,,american,2022-06-17,BATO,100,20.0,O:PLTR220617C00020000,PLTR
89281,,OCASPS,call,,american,2022-06-17,BATO,100,21.0,O:PLTR220617C00021000,PLTR
89282,,OCASPS,call,,american,2022-06-17,BATO,100,22.0,O:PLTR220617C00022000,PLTR
89283,,OCASPS,call,,american,2022-06-17,BATO,100,23.0,O:PLTR220617C00023000,PLTR
89284,,OCASPS,call,,american,2022-06-17,BATO,100,24.0,O:PLTR220617C00024000,PLTR
89285,,OCASPS,call,,american,2022-06-17,BATO,100,25.0,O:PLTR220617C00025000,PLTR
89286,,OCASPS,call,,american,2022-06-17,BATO,100,26.0,O:PLTR220617C00026000,PLTR
89287,,OCASPS,call,,american,2022-06-17,BATO,100,27.0,O:PLTR220617C00027000,PLTR
89288,,OCASPS,call,,american,2022-06-17,BATO,100,28.0,O:PLTR220617C00028000,PLTR
89289,,OCASPS,call,,american,2022-06-17,BATO,100,30.0,O:PLTR220617C00030000,PLTR
89290,,OCASPS,call,,american,2022-06-17,BATO,100,32.0,O:PLTR220617C00032000,PLTR
89291,,OCASPS,call,,american,2022-06-17,BATO,100,35.0,O:PLTR220617C00035000,PLTR
89292,,OCASPS,call,,american,2022-06-17,BATO,100,37.0,O:PLTR220617C00037000,PLTR
89293,,OCASPS,call,,american,2022-06-17,BATO,100,40.0,O:PLTR220617C00040000,PLTR
89294,,OCASPS,call,,american,2022-06-17,BATO,100,42.0,O:PLTR220617C00042000,PLTR
89295,,OCASPS,call,,american,2022-06-17,BATO,100,45.0,O:PLTR220617C00045000,PLTR
89296,,OCASPS,call,,american,2022-06-24,BATO,100,2.5,O:PLTR220624C00002500,PLTR
89297,,OCASPS,call,,american,2022-06-24,BATO,100,3.0,O:PLTR220624C00003000,PLTR
89298,,OCASPS,call,,american,2022-06-24,BATO,100,3.5,O:PLTR220624C00003500,PLTR
89299,,OCASPS,call,,american,2022-06-24,BATO,100,4.0,O:PLTR220624C00004000,PLTR
89300,,OCASPS,call,,american,2022-06-24,BATO,100,4.5,O:PLTR220624C00004500,PLTR
89301,,OCASPS,call,,american,2022-06-24,BATO,100,5.0,O:PLTR220624C00005000,PLTR
89302,,OCASPS,call,,american,2022-06-24,BATO,100,5.5,O:PLTR220624C00005500,PLTR
89303,,OCASPS,call,,american,2022-06-24,BATO,100,6.0,O:PLTR220624C00006000,PLTR
89304,,OCASPS,call,,american,2022-06-24,BATO,100,6.5,O:PLTR220624C00006500,PLTR
89305,,OCASPS,call,,american,2022-06-24,BATO,100,7.0,O:PLTR220624C00007000,PLTR
89306,,OCASPS,call,,american,2022-06-24,BATO,100,7.5,O:PLTR220624C00007500,PLTR
89307,,OCASPS,call,,american,2022-06-24,BATO,100,8.0,O:PLTR220624C00008000,PLTR
89308,,OCASPS,call,,american,2022-06-24,BATO,100,8.5,O:PLTR220624C00008500,PLTR
89309,,OCASPS,call,,american,2022-06-24,BATO,100,9.0,O:PLTR220624C00009000,PLTR
89310,,OCASPS,call,,american,2022-06-24,BATO,100,9.5,O:PLTR220624C00009500,PLTR
89311,,OCASPS,call,,american,2022-06-24,BATO,100,10.0,O:PLTR220624C00010000,PLTR
89312,,OCASPS,call,,american,2022-06-24,BATO,100,10.5,O:PLTR220624C00010500,PLTR
89313,,OCASPS,call,,american,2022-06-24,BATO,100,11.0,O:PLTR220624C00011000,PLTR
89314,,OCASPS,call,,american,2022-06-24,BATO,100,11.5,O:PLTR220624C00011500,PLTR
89315,,OCASPS,call,,american,2022-06-24,BATO,100,12.0,O:PLTR220624C00012000,PLTR
